iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
152,0.5577117012346082,0.012609432093134008,0.6839082176944593,0.00669817349261851,0.19473017200898676,0.004156689034948703,0.16124782655794564,0.0017825598024374344
153,0.5587735852744148,0.0112353661584939,0.6849630592934307,0.006930747787233504,0.19473087883081552,0.004176301149245037,0.16105758366974582,0.0018677116748248546
154,0.5588844470618339,0.011892065880603826,0.6849041964452665,0.006801856117885829,0.19475725098091914,0.004203900812446748,0.16094013663292514,0.0019036450289358876
155,0.5585024419639111,0.011333739195213214,0.6857660461162645,0.006433450440832686,0.19477051369250548,0.0042458177677607905,0.16078808676112308,0.0018519591987812372
156,0.5584859742389409,0.012074504232143159,0.6862811598579235,0.006073622251737218,0.1947057342619358,0.004295805695913976,0.1606065411607534,0.001793787373235781
157,0.5592791523562839,0.012579198351227264,0.6866311902872775,0.005913842688083648,0.19469347667008297,0.004295542378771401,0.16046842970814415,0.0017331443480965048
158,0.5585566450242399,0.01162034126105008,0.6866524903849289,0.006010606393787145,0.19473514363164077,0.004257097731315765,0.16038599795932312,0.0016570861577310917
159,0.557815507529583,0.012077167599750981,0.6872391253626347,0.006452793611588402,0.1948006002304548,0.004282395991804802,0.1602060307767564,0.0017186873954134984
160,0.5565344906413996,0.011102930370984233,0.6877946166160129,0.005965255467207982,0.19479490305395686,0.00429669942401626,0.1600658051522302,0.0016720579152015845
161,0.5561794601995599,0.01152058687477714,0.6883637930767319,0.005440622168021448,0.19480123397293272,0.00429589756603944,0.1599298863495195,0.0015996935836511907
162,0.556960145202883,0.009928584512482557,0.6894751065078696,0.005159902538619827,0.19482573597676825,0.004308242602951638,0.15971388272575873,0.001610977326604333
163,0.5565759012521303,0.010580756720386008,0.6898478654198323,0.00552002470420311,0.19487441182014328,0.004345483899184053,0.1595593776357794,0.0017383471228993475
164,0.5566124792533393,0.010430736101295466,0.6901902861863543,0.005230060336121377,0.19484083110395886,0.004381366304811004,0.15943237101818034,0.0017415886750040365
165,0.5574052277488636,0.010645916039940955,0.6914615812396161,0.00509048217677184,0.19484085501122536,0.004373996698476704,0.15914682733002178,0.0016769988131164698
166,0.5578605860618554,0.011068970628486236,0.6919077980656712,0.004987632718706865,0.194844967015609,0.004380804923971041,0.15899816344547793,0.0015548387906032747
167,0.5585983244107695,0.010369669447784604,0.6935591341058764,0.004663322287130011,0.19484555342240178,0.0043817630756915055,0.15866461694280426,0.0015703092001869863
168,0.5596202869211055,0.011318292028386547,0.6938861592997059,0.004853596053284539,0.19479664181846854,0.004335034611245887,0.15845400639189594,0.0016756094512709442
169,0.5588033829941264,0.010513526344857648,0.6940360286218505,0.004844919041818353,0.19481031685454758,0.004348798236081615,0.15837204815045286,0.001669207797677948
170,0.5593076702883178,0.00944021465016018,0.6944072033025515,0.004823630372345828,0.19479147719320988,0.004355921999357664,0.15824095628045112,0.001728267198836275
171,0.5601860659126756,0.008349902325643092,0.6947227151415067,0.004637632823303008,0.19476641469047834,0.004331145417422997,0.15813603815718585,0.0017968641030559095
172,0.5584394237891759,0.007611943549278638,0.6956492223491206,0.004400536495035564,0.19475633773908724,0.004360435194219494,0.15775035919147865,0.0017388300444556497
173,0.5599200313267534,0.007867862094560966,0.6967485292048797,0.0050385820442133775,0.1947576481227436,0.0043489928302494485,0.15754403919800458,0.0016907204625753345
174,0.5592131108752728,0.007391832651904545,0.6967033953417887,0.00515538930336769,0.19478500804227097,0.004309235251607364,0.15749472628112418,0.0016446378942223854
175,0.5596051762007995,0.007049360085473914,0.6972046430913565,0.004935608178829856,0.19478983425231503,0.004289068456044386,0.157355430873875,0.0015141969520010396
176,0.5602060637448305,0.007390388062714364,0.6978359956101026,0.004703531834381522,0.19479511457025242,0.004297495154310839,0.1572717984260656,0.0014437747612360769
177,0.5600189544117482,0.008092470045110526,0.6985060675132114,0.00397174999931684,0.1947361784928141,0.004273721769173989,0.15701368779407124,0.0013395939400119583
178,0.5597267329436124,0.007558480077530643,0.6987999178840987,0.004448024979050821,0.19474031347690648,0.004288129282150346,0.15682808163438805,0.0013482315321693334
179,0.5603466374521825,0.007653268893374477,0.6990986529571593,0.0041482279508769475,0.19474516907975606,0.004290832009877804,0.1567343835528018,0.0013181025861470973
180,0.5604208420142195,0.007431195822526876,0.7000079725583064,0.004118113886218239,0.194732588517799,0.004295154568500772,0.156485739675353,0.001438639916310827
181,0.5604659884173352,0.007897411721266453,0.7004109542238257,0.003989716993586654,0.19473419404768916,0.004295257590113484,0.15633117152414194,0.0013600475561605671
182,0.5598962278717245,0.007841772804881084,0.7015044206624932,0.004034520260115913,0.1947837776755254,0.004243020588530698,0.15616766644372643,0.0012803678125934308
183,0.5590407724286144,0.0066224031725828966,0.7020615401672915,0.0033832225830209683,0.19478121627177272,0.004238360708920044,0.15607343306696725,0.0012915605000724877
